human , criminal_triples/case_18.txt , (Constitution, has, protection of human dignity)
humiliating , criminal_triples/case_30.txt , (Guards, subjected to, humiliating comments)
humiliation , criminal_triples/case_38.txt , (supra, are, subjected to humiliations of unconstitutional searches)
hung , criminal_triples/case_2.txt , (hung counts, is in, Yeager)
hunting , criminal_triples/case_42.txt , (Police, discovered, hunting knife in bedroom)
hurdle , criminal_triples/case_62.txt , (plaintiff, overcome, hurdles)
hurl , criminal_triples/case_39.txt , (he, hurl plate at, his wife)
husband , criminal_triples/case_13.txt , (Freeman 's husband, found, her short time)
hybrid , criminal_triples/case_37.txt , (we, creating, hybrid category of tribal-court convictions)
hydroponic , criminal_triples/case_11.txt , (Lee, sold, two ounces of hydroponic marijuana)
hygiene , criminal_triples/case_30.txt , (They, keep, basic hygiene products)
hyperactive , criminal_triples/case_63.txt , (Brumfield, had, hyperactive disability problem)
hyperactivity , criminal_triples/case_63.txt , (Brumfield 's hyperactivity, be, traced to his low birth weight)
hypothetical , criminal_triples/case_11.txt , (hypothetical trial, played out, error)
i , criminal_triples/case_1.txt , (It, charged, it)
icing , criminal_triples/case_75.txt , (history, puts icing on, cake frosted)
id , criminal_triples/case_2.txt , (charge, permitted id. at, 16)
idea , criminal_triples/case_15.txt , (Court, repeated idea in, decision)
idealized , criminal_triples/case_1.txt , (it, application of, ambiguous standard to idealized ordinary case of crime)
identical , criminal_triples/case_1.txt , (commentary, interpreting, sentencing provision identical to residual clause)
identically , criminal_triples/case_1.txt , (pervasive disagreement, identically worded provision in, ACCA)
identifiable , criminal_triples/case_16.txt , (clauses, are limited to, actions taken against individual identifiable persons)
identification , criminal_triples/case_38.txt , (Strieff, produced, his Utah identification card)
identify , criminal_triples/case_3.txt , (consistent, identified, race)
identity , criminal_triples/case_27.txt , (evidence, included, identity of man)
if , criminal_triples/case_67.txt , (threats, have, little if social value)
ignorance , criminal_triples/case_3.txt , (ignorance, is in, postconviction proceeding)
ignore , criminal_triples/case_3.txt , (Petitioner, ignored, her pleas)
ill , criminal_triples/case_3.txt , (ill, played, only role)
illegal , criminal_triples/case_9.txt , (Government 's definition, defining offense, illegal under law)
illegality , criminal_triples/case_38.txt , (illegality, had, quality)
illegally , criminal_triples/case_30.txt , (Each, was in, illegally country arrested during course)
illegitimate , criminal_triples/case_11.txt , (Lee, also engaged in, illegitimate activity)
illicit , criminal_triples/case_20.txt , (committed, other illicit act on, Internet)
illness , criminal_triples/case_66.txt , (Metzner Illness, is in, U. S. Prisons)
illogically , criminal_triples/case_2.txt , (Court, erroneously and illogically extended Ashe In, Yeager)
illustrative , criminal_triples/case_1.txt , (provision, considering, illustrative language)
imagery , criminal_triples/case_67.txt , (imagery, language concerning, kindergarten class)
imagine , criminal_triples/case_16.txt , (it, imagine, scenario)
imbue , criminal_triples/case_71.txt , (Congress, imbued, bar)
immaterial , criminal_triples/case_60.txt , (State, has indicated, subject to immaterial substitution of agents)
immediacy , criminal_triples/case_58.txt , (immediacy, is, disputed fact)
immediate , criminal_triples/case_4.txt , (defendants, take, immediate appeal)
immediately , criminal_triples/case_5.txt , (deputies, immediately opened, fire)
immigration , criminal_triples/case_9.txt , (Congress, added as, part of immigration reform act)
imminent , criminal_triples/case_57.txt , (prisoner, is under, imminent danger of serious injury)
immobilize , criminal_triples/case_31.txt , (subject, be, immobilized)
immoral , criminal_triples/case_47.txt , (her, be transported for, immoral purpose .1 In United States)
immune , criminal_triples/case_1.txt , (procedure s, immune from, scrutiny)
immunity , criminal_triples/case_5.txt , (officers, were entitled to, qualified immunity on knock-and-announce claim)
immunize , criminal_triples/case_30.txt , (Congress, immunized, employees acting in course of their official duties)
immutable , criminal_triples/case_54.txt , (Court, transforms doctrine into, immutable command)
impact , criminal_triples/case_21.txt , (Social Science Theory, Impact on, Racial Bias in Courtroom)
impair , criminal_triples/case_75.txt , (contemporaneous passage, is with, intent impair for use in official proceeding)
impaired , criminal_triples/case_17.txt , (his health, was so impaired despite, McWilliams 's malingering)
impairment , criminal_triples/case_18.txt , (people, have, co-existing mental impairments including disorder)
impartial , criminal_triples/case_21.txt , (defendant, for, right to impartial jury beyond post-trial juror testimony)
impartiality , criminal_triples/case_21.txt , (members, can, can examined for impartiality during voir dire)
impeach , criminal_triples/case_13.txt , (parties, impeach, jury verdict with post-trial testimony)
impeachment , criminal_triples/case_27.txt , (record, shows As for, impeachment evidence)
impede , criminal_triples/case_6.txt , (objective factor, impeded, counsel 's efforts comply with State 's procedural rule)
impel , criminal_triples/case_72.txt , (Rodriguez, Impelled by, decision)
impenetrable , criminal_triples/case_1.txt , (it, is, reliance on impenetrable rule as baseline)
imperfection , criminal_triples/case_21.txt , (its imperfections, is in, particular case)
impermissible , criminal_triples/case_20.txt , (buffer zone, become, impermissible burden under First Amendment)
implausibly , criminal_triples/case_55.txt , (Carrs, implausibly liken, prejudice resulting from sentencing proceeding)
implement , criminal_triples/case_45.txt , (Trial Clause, implements, that)
implementation , criminal_triples/case_21.txt , (jury, is implementation of, principle)
implicate , criminal_triples/case_1.txt , (they, do implicate, twin concerns)
implication , criminal_triples/case_20.txt , (I, am troubled by, implications of Court 's unnecessary rhetoric)
implicit , criminal_triples/case_4.txt , (that, is scope of, admissions implicit in plea)
implicitly , criminal_triples/case_4.txt , (Class, expressly nor implicitly waived, his claims)
imply , criminal_triples/case_29.txt , (it, implies on, outcome of his trial)
import , criminal_triples/case_26.txt , (Canada, has, right to uncollected excise taxes on imported liquor counted as property for purposes of wire fraud statute)
importance , criminal_triples/case_1.txt , (importance, makes, them point for most federal sentencing proceedings)
important , criminal_triples/case_2.txt , (It, applies with, important distinction)
importantly , criminal_triples/case_1.txt , (decision, is, Importantly end)
impose , criminal_triples/case_1.txt , (it, imposing, judgment)
imposition , criminal_triples/case_4.txt , (factual guilt, is, In cases sufficient basis for State 's imposition of punishment)
imprecise , criminal_triples/case_8.txt , (officers, will find Given, its imprecise nature)
imprecision , criminal_triples/case_18.txt , (imprecision, means For, purposes of IQ tests)
imprison , criminal_triples/case_48.txt , (defendant, be imprisoned for, term of 77 months)
imprisonment , criminal_triples/case_1.txt , (most cases, In range is, minimum of imprisonment set by statute)
improper , criminal_triples/case_11.txt , (Lee 's counsel, giving, improper advice)
improperly , criminal_triples/case_21.txt , (extraneous information, was, improperly brought)
impropriety , criminal_triples/case_2.txt , (they, now are protecting against, effects of improprieties at trial)
improve , criminal_triples/case_17.txt , (factfinding, is, improved)
improvidently , criminal_triples/case_17.txt , (dismissing cases, improvidently granted on, ground)
impugn , criminal_triples/case_48.txt , (He, impugned, integrity)
impulse , criminal_triples/case_38.txt , (has last resort, impulse, our)
impute , criminal_triples/case_6.txt , (error amounting, is, imputed)
imputed , criminal_triples/case_6.txt , (error amounting, is imputed to, State)
in , criminal_triples/case_1.txt , (worded residual clause, is in, Armed Career Criminal Act of 1984)
inability , criminal_triples/case_2.txt , (Government, of, inability obtain)
inaccuracy , criminal_triples/case_31.txt , (it, reevaluate, Beylund 's consent given partial inaccuracy of officer 's .9)
inaccurate , criminal_triples/case_66.txt , (decisions, prove, inaccurate more often than those)
inadmissible , criminal_triples/case_38.txt , (evidence, was inadmissible, derived from stop)
inapplicable , criminal_triples/case_56.txt , (court, considered, Ring inapplicable in light of Court 's repeated support)
inapt , criminal_triples/case_15.txt , (prosecution, is, For reasons inapt tort analog)
incapacitate , criminal_triples/case_60.txt , (It, does incapacitate, offender)
incarcerate , criminal_triples/case_1.txt , (offender, be, incarcerated)
incarceration , criminal_triples/case_37.txt , (he, was, sentenced to incarceration without representation by counsel)
incentive , criminal_triples/case_31.txt , (incentives, reject, testing)
inception , criminal_triples/case_78.txt , (we, have treated conditional-release order Since, its inception over century ago)
inch , criminal_triples/case_51.txt , (cocaine, was found in, driver side compartment inches from Etherton)
incidence , criminal_triples/case_37.txt , (Congress, enacted felony offense In, response to incidence of violence against women)
incident , criminal_triples/case_22.txt , (Respondent Daniel Pauly, was involved in, road-rage incident on highway)
incline , criminal_triples/case_67.txt , (I, would, would inclined)
include , criminal_triples/case_1.txt , (advisory Sentencing Guidelines, included, clause)
inclusion , criminal_triples/case_17.txt , (State, has, inclusion of fleeting discussion)
inclusive , criminal_triples/case_69.txt , (continuing claim, inclusive of, action)
income , criminal_triples/case_16.txt , (income, paying employees with, cash)
incompatible , criminal_triples/case_2.txt , (petitioners ' trial, yielded, incompatible jury verdicts)
incompetence , criminal_triples/case_12.txt , (state trial court, has, adjudication of incompetence claim)
incomplete , criminal_triples/case_27.txt , (incomplete investigation, accusing, wrong persons)
inconsistency , criminal_triples/case_2.txt , (trial error, apparent inconsistency in, jury 's verdicts)
inconsistently , criminal_triples/case_41.txt , (California courts, inconsistently applied, Dixon bar)
inconvenience , criminal_triples/case_38.txt , (stops, have, severe consequences much greater than inconvenience suggested)
inconvenient , criminal_triples/case_17.txt , (majority, encounters, inconvenient roadblock)
incorporate , criminal_triples/case_9.txt , (federal definition, incorporates, age)
incorrect , criminal_triples/case_17.txt , (Court, is incorrect, suggesting)
incorrectly , criminal_triples/case_40.txt , (majority, incorrectly refers to, case)
incorrigible , criminal_triples/case_54.txt , (incorrigible, was at, time of his trial)
increase , criminal_triples/case_1.txt , (retrospective increase, range, applicable)
increasingly , criminal_triples/case_48.txt , (Guidelines, see, lower courts may increasingly drift)
incremental , criminal_triples/case_52.txt , (incremental impact, is far from, clear)
incriminate , criminal_triples/case_29.txt , (Its case, consisted of, incriminating details outlined above including petitioner 's confession to police)
inculpate , criminal_triples/case_73.txt , (phone call evidence, might have, inculpated Donald)
incumbent , criminal_triples/case_17.txt , (I t, is just incumbent at, 196a)
incur , criminal_triples/case_57.txt , (F. 3d 1, had previously incurred, obligations)
indecent , criminal_triples/case_74.txt , (Petitioner Torrey Dale Grady, taking, indecent liberties)
indeed , criminal_triples/case_1.txt , (Ninth Circuit, Indeed held for, decades)
indefensible , criminal_triples/case_54.txt , (rule, constitute, indefensible departure)
indefinite , criminal_triples/case_61.txt , (n o citizen, be, constitutionally subjected to penalties in criminal criminal proceeding under force of such indefinite legislation)
independence , criminal_triples/case_3.txt , (wide latitude counsel, constitutionally protected independence of, counsel)
independent , criminal_triples/case_2.txt , (defendants, are afforded, protection by independent review of sufficiency)
independently , criminal_triples/case_38.txt , (officers, independently acquired, it)
indeterminacy , criminal_triples/case_39.txt , (indeterminacy, confirms, our conclusion)
indeterminate , criminal_triples/case_19.txt , (trial court, imposed, indeterminate prison sentence)
index , criminal_triples/case_67.txt , (J. Hood, Index of, Colonial)
indicate , criminal_triples/case_13.txt , (Tharpe, indicating, Gattie 's view)
indication , criminal_triples/case_43.txt , (first indication, is, Lanier 's mischaracterization)
indicator , criminal_triples/case_18.txt , (Briseno, set out as, indicators of intellectual disability)
indict , criminal_triples/case_2.txt , (federal jury, indicted petitioners Based on, events)
indictment , criminal_triples/case_4.txt , (Court, meaning, acts described in indictments)
indigent , criminal_triples/case_17.txt , (McWilliams, was, indigent defendant)
indirectly , criminal_triples/case_1.txt , (district court 's reliance, indirectly taint, sentence)
indisputably , criminal_triples/case_3.txt , (petitioner 's claims, were, indisputably meritless)
indistinguishable , criminal_triples/case_1.txt , (terms, terms, indistinguishable from residual clause)
individual , criminal_triples/case_5.txt , (quality, nature of, intrusion on individual 's Fourth Amendment interests against importance of governmental interests)
indivisible , criminal_triples/case_78.txt , (Jennings, sought, same indivisible relief)
induce , criminal_triples/case_17.txt , (McWilliams, inducing, us)
induction , criminal_triples/case_60.txt , (midzolam, is used for, induction of anesthesia)
indulge , criminal_triples/case_59.txt , (court, indulged, speculate)
industrialize , criminal_triples/case_60.txt , (United States, was unique among, industrialized nations)
inebriate , criminal_triples/case_31.txt , (driver, be presumed, inebriated)
inebriation , criminal_triples/case_31.txt , (States, pegging inebriation to, level of blood alcohol)
ineffectiveness , criminal_triples/case_6.txt , (ineffectiveness, claims as, cause)
ineligibility , criminal_triples/case_42.txt , (Clause, inform, jury of his parole ineligibility in arguments)
ineligible , criminal_triples/case_42.txt , (capital defendant, was, In Simmons as here ineligible for parole)
ineluctably , criminal_triples/case_56.txt , (today 's holding, follows ineluctably from, Ring)
inevitability , criminal_triples/case_12.txt , (inevitability, is in, light of constitutional requirements needed)
inevitable , criminal_triples/case_13.txt , (Tharpe, has, inevitable execution)
inevitably , criminal_triples/case_60.txt , (500 milligrams, inevitably kill someone in, light of ceiling effect)
inexorably , criminal_triples/case_17.txt , (risk, lea to, inexorably conclusion)
inexplicably , criminal_triples/case_13.txt , (Court, inexplicably declines, consider)
inextricably , criminal_triples/case_6.txt , (counsel, are, Indeed inextricably connected elements)
infamous , criminal_triples/case_61.txt , (infamous Saint Valentine, during, Day Massacre of 1929)
infant , criminal_triples/case_60.txt , (accord, is with, most enlightened ideas of students of infant science of criminology)
infect , criminal_triples/case_54.txt , (procedural error, has infected, trial)
infected , criminal_triples/case_13.txt , (improper racial animus, infected, deliberations of jury)
infection , criminal_triples/case_60.txt , (Infections, contributed to, his other cause of death)
infer , criminal_triples/case_8.txt , (officers, infer based, based solely his conduct .9 In Tillman Metropolitan Area Transit Authority)
inference , criminal_triples/case_18.txt , (trial courts, draw, reasonable inferences)
infinitely , criminal_triples/case_60.txt , (innocent defendant, is infinitely better, appealing)
infinitesimally , criminal_triples/case_6.txt , (number, is, infinitesimally small)
infirm , criminal_triples/case_37.txt , (the, permit, use of constitutionally infirm conviction)
infirmity , criminal_triples/case_60.txt , (constitutional infirmities, is in, death penalty)
inflate , criminal_triples/case_31.txt , (test subject, would inflate, small balloon)
inflated , criminal_triples/case_31.txt , (conclusion, relies on, inflated numbers)
inflexible , criminal_triples/case_71.txt , (we, have recognized, inflexible nature)
inflict , criminal_triples/case_31.txt , (States, fight, harms inflicted by drivers)
infliction , criminal_triples/case_60.txt , (State, has, chosen procedure carrying as infliction of cruel punishment)
inform , criminal_triples/case_1.txt , (considerations, inform, my reading)
informality , criminal_triples/case_65.txt , (One additional factor, is informality of, situation)
informant , criminal_triples/case_11.txt , (Lee, sold, informant ecstasy)
information , criminal_triples/case_2.txt , (insider information, possession of was, critical issue)
infraction , criminal_triples/case_32.txt , (laws, punish, infractions)
infrare , criminal_triples/case_31.txt , (presence, using, infrared technology)
infringe , criminal_triples/case_15.txt , (defendant officer, infringed, his process rights)
infusion , criminal_triples/case_3.txt , (injustice Saldano, suffered, infusion of race as factor jury weigh)
ingest , criminal_triples/case_21.txt , (jurors, ingested, cocaine)
inhabitant , criminal_triples/case_32.txt , (statute, giving, island 's inhabitants)
inherent , criminal_triples/case_4.txt , (their claims, were foreclosed by, admissions inherent in their pleas)
inhibit , criminal_triples/case_21.txt , (postverdict scrutiny, will inhibit discussion, Court explained)
inhibition , criminal_triples/case_60.txt , (GABA 's inhibition, is, accentuated)
initial , criminal_triples/case_3.txt , (it, received, nearly 200 pages of initial briefing)
initially , criminal_triples/case_1.txt , (Guidelines, initially binding on, Booker)
initiate , criminal_triples/case_9.txt , (Department, initiated, removal proceedings)
initiation , criminal_triples/case_15.txt , (such Fourth Amendment claim, accrues here on, date of initiation of process)
inject , criminal_triples/case_3.txt , (defense counsel, injected, race)
injection , criminal_triples/case_60.txt , (Oklahoma, adopted injection as, its method of execution)
injunction , criminal_triples/case_30.txt , (injunctions, including Pollard is, 565 U. S. 118 124)
injure , criminal_triples/case_3.txt , (use, injured, public 's confidence in integrity)
injurious , criminal_triples/case_17.txt , (error, substantial and injurious effect on, outcome of sentencing proceeding)
injury , criminal_triples/case_3.txt , (injury, There derives from, fact)
injustice , criminal_triples/case_3.txt , (Determining, may include, consideration of range of factors including risk of injustice to parties)
ink , criminal_triples/case_43.txt , (I, could imagine ink In, other circumstances)
inmate , criminal_triples/case_17.txt , (he, bragged to, jail inmates)
innocence , criminal_triples/case_19.txt , (clear evidence, innocence of, offense)
innocuous , criminal_triples/case_38.txt , (evidence, obtained by, innocuous means)
inoperative , criminal_triples/case_39.txt , (Petitioners ' reading risks, rendering, § 922 inoperative in 35 jurisdictions)
inordinate , criminal_triples/case_45.txt , (defendant, may have recourse For, inordinate delay in sentencing)
inordinately , criminal_triples/case_62.txt , (r, is, inordinately difficult undertaking)
inpatient , criminal_triples/case_17.txt , (McWilliams, needed, inpatient treatment)
input , criminal_triples/case_1.txt , (inputs specific, of set is, particular characteristics)
inquire , criminal_triples/case_11.txt , (judge, inquired, ow)
inquiry , criminal_triples/case_1.txt , (ex post facto inquiries, are, distinct)
insanity , criminal_triples/case_17.txt , (insanity defense, is viable to, testimony)
inscrutably , criminal_triples/case_1.txt , (sentencing judge, relies on, inscrutably vague guideline)
insensate , criminal_triples/case_60.txt , (midazolam, render inmate insensate during, execution)
insert , criminal_triples/case_15.txt , (Court, inserts, word pretrial)
insertion , criminal_triples/case_75.txt , (Congress, directed, insertion of § 1514A)
inside , criminal_triples/case_5.txt , (he thought, were sounds of, someone running inside house)
insider , criminal_triples/case_2.txt , (insider information, possession of was, critical issue)
insight , criminal_triples/case_4.txt , (Advisory Committee 's Notes, provide, source of insight into meaning of rule)
insist , criminal_triples/case_7.txt , (determination, insists, Government)
insistence , criminal_triples/case_32.txt , (It, characterize, constitutional insistence upon equality of States)
insofar , criminal_triples/case_15.txt , (dissent, invoked, meaning of Fourth Amendment 's prohibition of seizures insofar it applies)
inspect , criminal_triples/case_72.txt , (driver 's license, inspecting, proof)
inspection , criminal_triples/case_19.txt , (process inspection, governs, cases)
inspector , criminal_triples/case_47.txt , (health inspector, demands bribe from, restaurant owner)
install , criminal_triples/case_74.txt , (they, installed, Global Positioning System tracking device)
installation , criminal_triples/case_71.txt , (Federal Highway Administration, approved, installation of barrier)
installment , criminal_triples/case_57.txt , (They, must pay remainder in, monthly installments of 20 percent of preceding month 's income)
instance , criminal_triples/case_10.txt , (he, ultimately obtains In, instances)
instant , criminal_triples/case_1.txt , (defendant, committed, instant offense of conviction)
instantly , criminal_triples/case_18.txt , (McCarble, killing instantly, 70-year-old)
instead , criminal_triples/case_1.txt , (majority, Instead reaches, far necessary)
instinct , criminal_triples/case_20.txt , (act, repugnant to, instincts)
institute , criminal_triples/case_63.txt , (proceeding, instituted by, person)
institution , criminal_triples/case_19.txt , (sums, served, tuition waivers at state institutions of higher education for exonerated person for children conceived)
institutional , criminal_triples/case_45.txt , (He, was, jailed for over 14 months in part due to institutional delay)
institutionalize , criminal_triples/case_38.txt , (Many, are product of, institutionalized training procedures)
instruct , criminal_triples/case_1.txt , (Congress, instructed, courts)
instruction , criminal_triples/case_2.txt , (petitioners ' convictions, however were later vacated because of, error in judge 's instructions unrelated to verdicts ' inconsistency)
instructional , criminal_triples/case_2.txt , (Court, vacated, § 666 convictions for instructional error)
instructive , criminal_triples/case_16.txt , (We, find, precedents instructive for use as guide toward proper resolution of issue)
instructor , criminal_triples/case_72.txt , (police instructors, teach, rule)
instrument , criminal_triples/case_20.txt , (New technologies, can become, instruments used)
instrumental , criminal_triples/case_39.txt , (he, has actively employed, force for instrumental purpose)
instrumentality , criminal_triples/case_36.txt , (Taylor, affected instrumentality in, interstate commerce)
insufficiency , criminal_triples/case_19.txt , (subsequent compensation, Insufficiency of, evidence)
insufficient , criminal_triples/case_6.txt , (State, presented, insufficient evidence show)
insulate , criminal_triples/case_21.txt , (finality, insulating, jury)
insure , criminal_triples/case_26.txt , (example, for execut is, federally insured bank)
intact , criminal_triples/case_3.txt , (opinion, leaves, intact Miller-El 's well-worn COA standard for habeas petitions)
integral , criminal_triples/case_11.txt , (eportation, is, integral part)
integrate , criminal_triples/case_21.txt , (legislation, integrate jury system, they had conspired)
intellectual , criminal_triples/case_18.txt , (average, indicated, intellectual disability)
intellectually , criminal_triples/case_18.txt , (Moore, qualified as, intellectually disabled)
intelligible , criminal_triples/case_61.txt , (residual clause, states, intelligible principle)
intend , criminal_triples/case_2.txt , (Bravo, intended, bribe)
intended , criminal_triples/case_1.txt , (Guidelines, have, intended effect)
intensely , criminal_triples/case_52.txt , (dissent, deciding, intensely factual question)
intent , criminal_triples/case_4.txt , (intent, is in, absence of evidence of contrary)
intention , criminal_triples/case_37.txt , (109 U. S. 556 572, requiring, expression of intention of Congress)
intentional , criminal_triples/case_31.txt , (arrestee, has, intentional destruction of evidence)
intentionally , criminal_triples/case_5.txt , (officer, intentionally or recklessly provoked, violent response)
inter , criminal_triples/case_2.txt , (inter alia, is in, violation of 18 U. S. C. § 666)
interact , criminal_triples/case_20.txt , (defendant, began, interacting with victim)
interaction , criminal_triples/case_34.txt , (parties, have lodged, additional materials relating to interaction between IIU)
interchangeable , criminal_triples/case_46.txt , (interchangeable methods, is with, option bringing to petitioner)
interchangeably , criminal_triples/case_57.txt , (Congress, using interchangeably, words)
intercourse , criminal_triples/case_9.txt , (unlawful sexual intercourse, is with, minor)
interest , criminal_triples/case_2.txt , (society, has, interests in fair administration of justice)
interfere , criminal_triples/case_16.txt , (defendant, interfere with, pending IRS proceeding)
interference , criminal_triples/case_16.txt , (clause, refers to, specific interference with proceedings)
interim , criminal_triples/case_69.txt , (prisoner, reopen, his interim lawsuits)
interject , criminal_triples/case_61.txt , (Court, interjected, issue)
interlocutory , criminal_triples/case_4.txt , (interlocutory appeal, is in, situation)
intermediate , criminal_triples/case_19.txt , (Court, cites, one intermediate case)
intermittent , criminal_triples/case_22.txt , (Both, used in, intermittent manner)
intermittently , criminal_triples/case_16.txt , (Internal Revenue Service, intermittently investigated, petitioner Marinello 's tax activities)
internal , criminal_triples/case_16.txt , (§ 7212, also punish, solicitation of internal revenue employee)
interne , criminal_triples/case_20.txt , (children, use, internet)
interplay , criminal_triples/case_68.txt , (case, involves, interplay between federal statutes)
interpret , criminal_triples/case_1.txt , (judges, interpreting, vague sentencing Guideline)
interpretation , criminal_triples/case_3.txt , (interpretation, is, essential)
interpretative , criminal_triples/case_75.txt , (interpretative principle, is, relevant here)
interpretive , criminal_triples/case_16.txt , (interpretive restraint, is in, Aguilar)
interrogation , criminal_triples/case_40.txt , (his interrogation, is in, secret proceedings)
interrupt , criminal_triples/case_38.txt , (Evidence, been interrupted by, circumstance)
intersection , criminal_triples/case_21.txt , (case, lies at, intersection of Court 's decisions)
intersperse , criminal_triples/case_67.txt , (posts, were, often interspersed)
interstate , criminal_triples/case_2.txt , (§ 666, traveling in, interstate commerce)
intertwine , criminal_triples/case_29.txt , (They, are, intertwined)
intervene , criminal_triples/case_38.txt , (intervening circumstance, is discovery of, valid arrest warrant)
interview , criminal_triples/case_13.txt , (Tharpe 's lawyers, interviewed, one of his jurors)
intimate , criminal_triples/case_37.txt , (Intimate Partner Violence, online at, https://www.ncjrs.gov/pdffiles1/nij/181867.pdf)
into , criminal_triples/case_2.txt , (court, taking evidence into, account)
intolerably , criminal_triples/case_60.txt , (State 's protocol, was, intolerably risky)
intoxicate , criminal_triples/case_22.txt , (he, was, intoxicated)
intoxication , criminal_triples/case_31.txt , (evidence, is admitted as, evidence of likely intoxication in prosecution)
intravenous , criminal_triples/case_60.txt , (intravenous IV line, was, set)
introduction , criminal_triples/case_3.txt , (his attorney 's introduction, violated, his Sixth Amendment right to effective assistance)
intrude , criminal_triples/case_30.txt , (courts, intrude upon, authority authorization)
intrusion , criminal_triples/case_5.txt , (quality, nature of, intrusion on individual 's Fourth Amendment interests against importance of governmental interests)
intrusive , criminal_triples/case_21.txt , (Central, supporting, protection of jury deliberations from intrusive inquiry)
intuition , criminal_triples/case_44.txt , (majority, intuition, how statute ought)
intuitive , criminal_triples/case_78.txt , (it, divines, intuitive answer to question)
invade , criminal_triples/case_22.txt , (Mariscal, invade, Pauly home)
invalid , criminal_triples/case_1.txt , (kind, creates, potential as direct weighing of invalid factor)
invalidate , criminal_triples/case_1.txt , (Court, has invalidated, two kinds of laws)
invalidation , criminal_triples/case_2.txt , (Powell 's instruction, eventual invalidation of, petitioners ' § 666 convictions)
invalidity , criminal_triples/case_19.txt , (Exoneration Act, does afford process Given, invalidity of convictions)
invariably , criminal_triples/case_19.txt , (due process, invariably requires, refund of restitution)
invasion , criminal_triples/case_15.txt , (detained, could appeal to, Amendment 's protection against invasions of liberty)
invasive , criminal_triples/case_31.txt , (their reasonableness, must, must judged in light of availability of invasive alternative of breath test)
invention , criminal_triples/case_18.txt , (invention, untied to, acknowledged source)
inventor , criminal_triples/case_10.txt , (Terry Honeycutt, managed, inventory)
inventory , criminal_triples/case_10.txt , (Authorities, seized, its inventory of Polar Pure)
invert , criminal_triples/case_61.txt , (Court, Inverting, canon)
invest , criminal_triples/case_32.txt , (people, been invested with, attributes)
investigate , criminal_triples/case_16.txt , (Internal Revenue Service, intermittently investigated, petitioner Marinello 's tax activities)
investigation , criminal_triples/case_1.txt , (firearm, was sawed-off shotgun According to, presentence investigation report)
investigative , criminal_triples/case_31.txt , (doctrine, serving, investigative ends)
investigator , criminal_triples/case_27.txt , (She, call investigator with, details)
investment , criminal_triples/case_23.txt , (his, brother, former investment banker at Citigroup)
investor , criminal_triples/case_75.txt , (investors, restore trust in, markets)
invitation , criminal_triples/case_1.txt , (Government, has, invitation limit to rules)
invite , criminal_triples/case_1.txt , (it, invites, enforcement)
invocation , criminal_triples/case_17.txt , (Court 's invocation, is, utterly inapt)
invoke , criminal_triples/case_3.txt , (district court, invoke, it)
involuntary , criminal_triples/case_4.txt , (his guilty plea, is involuntary, we have held)
involve , criminal_triples/case_2.txt , (U. S. 436 .2 Ashe, involved, robbery of six poker players)
iodine , criminal_triples/case_10.txt , (iodine crystals, is in, product)
ion , criminal_triples/case_60.txt , (studies, from extrapolat is, ions)
ire , criminal_triples/case_60.txt , (Koppel, Raises, Ire of Doctors)
irrationality , criminal_triples/case_2.txt , (defendants, are afforded, protection against jury irrationality by review of sufficiency)
irregular , criminal_triples/case_43.txt , (she, attended Catholic church on, irregular basis)
irrespective , criminal_triples/case_44.txt , (felonies, irrespective in, violation of Federal)
irresponsibly , criminal_triples/case_70.txt , (they, use irresponsibly, guns)
irretrievable , criminal_triples/case_54.txt , (his actions, be evidence of, irretrievable depravity)
irrevocably , criminal_triples/case_2.txt , (reversal, put, the accused irrevocably beyond reach of further prosecution)
island , criminal_triples/case_32.txt , (island, has, Constitution significant)
isolation , criminal_triples/case_66.txt , (Isolation, is in, U. S. Federal Prison System)
issuance , criminal_triples/case_15.txt , (legal process, mean, issuance of arrest warrant)
issue , criminal_triples/case_1.txt , (terms, terms, indistinguishable from clause at issue in case)
it , criminal_triples/case_1.txt , (it, give, ordinary people)
italicize , criminal_triples/case_54.txt , (italicized phrase, begs question Of, course)
italics , criminal_triples/case_17.txt , (We, put in, italics language)
item , criminal_triples/case_31.txt , (police, inventory, items in arrestee 's possession)
iteration , criminal_triples/case_60.txt , (injection, represents, iteration of States ' search for neat homicidal methods)
its , criminal_triples/case_1.txt , (court, abused, its substantial discretion)
itself , criminal_triples/case_3.txt , (itself, coincided precisely with, central question)
j , criminal_triples/case_5.txt , (other Members, joined except, J.)
jack , criminal_triples/case_52.txt , (he, jacked over, me)
jail , criminal_triples/case_4.txt , (Menna, served, 30-day jail term)
jailer , criminal_triples/case_30.txt , (prisoner 's estate, sued jailers, failing)
jam , criminal_triples/case_39.txt , (close, is with, behind effect of catch her fingers in jamb)
jeopardize , criminal_triples/case_39.txt , (petitioners ' view, would jeopardize, many)
jeopardy , criminal_triples/case_2.txt , (jeopardy rule, gives effect to, vacated judgment)
jerk , criminal_triples/case_72.txt , (Mercury Mountaineer, jerk onto, road)
jersey , criminal_triples/case_21.txt , (he, jersey of, football team)
jettison , criminal_triples/case_54.txt , (Court, jettisoned Linkletter test for, cases pending on direct review)
job , criminal_triples/case_29.txt , (I, would give, unenviably complex job deciphering)
join , criminal_triples/case_1.txt , (Kennedy, joined, Alito)
joint , criminal_triples/case_7.txt , (jury, convicted Dean Following, joint trial)
